"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","pacte-industrie.ademe.fr/62.4.4.87","443","INFO","-----BEGIN CERTIFICATE-----\nMIIEMTCCAxmgAwIBAgISA9hnuOmNFACNujpRDhNnBRk0MA0GCSqGSIb3DQEBCwUAMDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQDEwJSMzAeFw0yNDA0MDgxMTQ5NTlaFw0yNDA3MDcxMTQ5NThaMCMxITAfBgNVBAMTGHBhY3RlLWluZHVzdHJpZS5hZGVtZS5mcjBZMBMGByqGSM49AgEGCCqGSM49AwEHA0IABMUT8nEqzB7vhaDnqvBm++C09AeqEdM8r11/S6/RpKnc7uDaCqLYD0ZiMOQGyp+QklinfqD3cqVywt4ZXU2UZxmjggIZMIICFTAOBgNVHQ8BAf8EBAMCB4AwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFJLb2fgDnIJsNzTwURHoHgjunOKJMB8GA1UdIwQYMBaAFBQusxe3WFbLrlAJQOYfr52LFMLGMFUGCCsGAQUFBwEBBEkwRzAhBggrBgEFBQcwAYYVaHR0cDovL3IzLm8ubGVuY3Iub3JnMCIGCCsGAQUFBzAChhZodHRwOi8vcjMuaS5sZW5jci5vcmcvMCMGA1UdEQQcMBqCGHBhY3RlLWluZHVzdHJpZS5hZGVtZS5mcjATBgNVHSAEDDAKMAgGBmeBDAECATCCAQMGCisGAQQB1nkCBAIEgfQEgfEA7wB1AEiw42vapkc0D+VqAvqdMOscUgHLVt0sgdm7v6s52IRzAAABjr3CH9sAAAQDAEYwRAIgA7J9asb2fcmifQQaEaCIjZlY8AqwDRmpKT+EUV+5NAwCIBijmbmVGALbUCSrfyb8997r9Q6EYNfrXBxn2YpA7rYrAHYA3+FW66oFr7WcD4ZxjajAMk6uVtlup/WlagHRwTu+UlwAAAGOvcIgqAAABAMARzBFAiEA7Z4Se0fTRDuYAsMwtJa4f1CqWY17JrAK0DlCXCaF0/4CIFXIJDRROpl5H8l1rZNr3z6bBCT+Qi9LbHvxjrw9GPqwMA0GCSqGSIb3DQEBCwUAA4IBAQB1i8NAGzhTqHcgnTwlG5PtD9lhwIPC+CYM+TId4lNpw+ThK30vRVEUtioXh6RW85u+lAHBUJ9Jb31IYmn7UeEHWUp80MdNIsZ1Ykk0+pOppx5TIw0yznL91MpeWMr5D6NJ5d8dIe1IzhhNVI21RWQVpyYTsy5XTAFHy4aIQFh4uVlO5H5X/0uZ2Bt4WAxTNnTdKQV1L5jeA/jP6iAsq/N3eHdF0ZyxfxcikJ6cgx8VptC6J8bc8/3ixvZUjkrpjdBml60A9h+jAE4BKJwdBS7ienOe+r8AXiskcBYXgLq2KwQz2SY6sgoYHrBUYQEeiU+UX10iVRyCT+n/V7+6PyHI\n-----END CERTIFICATE-----","",""
"cert_commonName","pacte-industrie.ademe.fr/62.4.4.87","443","OK","pacte-industrie.ademe.fr","",""
"cert_commonName_wo_SNI","pacte-industrie.ademe.fr/62.4.4.87","443","INFO","*.gulfstream-group.fr","",""
"cert_subjectAltName","pacte-industrie.ademe.fr/62.4.4.87","443","INFO","pacte-industrie.ademe.fr","",""
"cert_trust","pacte-industrie.ademe.fr/62.4.4.87","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","pacte-industrie.ademe.fr/62.4.4.87","443","OK","passed.","",""
"cert_certificatePolicies_EV","pacte-industrie.ademe.fr/62.4.4.87","443","INFO","no","",""
"cert_expirationStatus","pacte-industrie.ademe.fr/62.4.4.87","443","OK","46 >= 30 days","",""
"cert_notBefore","pacte-industrie.ademe.fr/62.4.4.87","443","INFO","2024-04-08 11:49","",""
"cert_notAfter","pacte-industrie.ademe.fr/62.4.4.87","443","OK","2024-07-07 11:49","",""
